hospital_id,date,num_modules,num_functional_modules,num_tests,cartridges_used,max_tests_per_machine
94,17 10 2022,16,4,32,32,28
94,18 10 2022,16,4,16,16,28
94,19 10 2022,16,4,49,49,28
94,20 10 2022,16,4,64,64,28
94,21 10 2022,16,4,29,29,28
94,22 10 2022,16,4,32,32,28
94,23 10 2022,16,4,15,15,28
94,24 10 2022,16,4,24,24,28
94,25 10 2022,16,4,10,10,28
94,27 10 2022,16,4,13,13,28
94,28 10 2022,16,4,19,19,28
94,2 11 2022,16,4,8,8,28
94,3 11 2022,16,4,7,7,28
94,4 11 2022,16,1,1,1,7
94,8 11 2022,16,1,1,1,7
94,9 11 2022,16,2,2,2,14
94,10 11 2022,16,3,3,3,21
94,11 11 2022,16,3,3,3,21
94,14 11 2022,16,1,1,1,7
94,15 11 2022,16,3,5,5,21
94,16 11 2022,16,1,1,1,7
94,18 11 2022,16,3,5,5,21
94,21 11 2022,16,2,3,3,14
94,22 11 2022,16,4,10,10,28
94,24 11 2022,16,1,1,1,7
94,25 11 2022,16,3,3,3,21
94,27 11 2022,16,1,1,1,7
94,28 11 2022,16,4,5,5,28
94,29 11 2022,16,3,3,3,21
94,30 11 2022,16,4,10,10,28
94,1 12 2022,16,4,12,12,28
94,2 12 2022,16,4,4,4,28
94,3 12 2022,16,4,6,6,28
94,5 12 2022,16,4,4,4,28
94,7 12 2022,16,4,8,8,28
94,8 12 2022,16,4,16,16,28
94,9 12 2022,16,4,21,21,28
94,12 12 2022,16,4,4,4,28
94,13 12 2022,16,4,13,13,28
94,15 12 2022,16,2,2,2,14
94,16 12 2022,16,4,5,5,28
94,19 12 2022,16,4,10,10,28
94,20 12 2022,16,4,11,11,28
94,21 12 2022,16,4,15,15,28
94,22 12 2022,16,4,4,4,28
94,23 12 2022,16,4,6,6,28
94,26 12 2022,16,1,1,1,7
94,27 12 2022,16,1,1,1,7
94,28 12 2022,16,4,8,8,28
94,11 01 2023,16,3,3,3,21
94,12 01 2023,16,1,2,2,7
94,13 01 2023,16,4,9,9,28
94,14 01 2023,16,4,7,7,28
94,17 01 2023,16,3,3,3,21
94,18 01 2023,16,4,15,15,28
94,19 01 2023,16,3,5,5,21
94,20 01 2023,16,2,3,3,14
94,25 01 2023,16,4,8,8,28
94,26 01 2023,16,4,15,15,28
94,27 01 2023,16,1,1,1,7
94,29 01 2023,16,2,3,3,14
94,30 01 2023,16,4,6,6,28
94,31 01 2023,16,4,6,6,28
94,1 02 2023,16,4,4,4,28
94,2 02 2023,16,4,17,17,28
94,3 02 2023,16,4,16,16,28
94,6 02 2023,16,3,5,5,21
94,7 02 2023,16,3,6,6,21
94,8 02 2023,16,4,4,4,28
94,16 02 2023,16,1,1,1,7
94,17 02 2023,16,4,4,4,28
94,20 02 2023,16,1,2,2,7
94,21 02 2023,16,2,4,4,14
94,22 02 2023,16,4,19,19,28
94,23 02 2023,16,4,11,11,28
94,24 02 2023,16,4,4,4,28
94,27 02 2023,16,1,1,1,7
94,28 02 2023,16,2,2,2,14
94,1 03 2023,16,1,1,1,7
94,3 03 2023,16,1,1,1,7
94,4 03 2023,16,1,1,1,7
94,6 03 2023,16,3,6,6,21
94,7 03 2023,16,1,1,1,7
94,8 03 2023,16,4,7,7,28
94,9 03 2023,16,4,18,18,28
94,13 03 2023,16,1,1,1,7
94,14 03 2023,16,4,7,7,28
94,18 03 2023,16,2,2,2,14
94,21 03 2023,16,3,3,3,21
94,22 03 2023,16,1,1,1,7
94,23 03 2023,16,4,4,4,28
94,24 03 2023,16,4,8,8,28
94,25 03 2023,16,4,7,7,28
94,27 03 2023,16,1,2,2,7
94,28 03 2023,16,3,3,3,21
94,6 04 2023,16,1,2,2,7
94,17 04 2023,16,1,3,3,7
95,6 09 2021,4,4,19,19,28
96,4 01 2021,4,3,3,3,21
96,5 01 2021,4,1,1,1,7
96,8 01 2021,4,3,8,8,21
96,9 01 2021,4,3,15,15,21
96,11 01 2021,4,4,6,6,28
96,12 01 2021,4,1,1,1,7
96,16 01 2021,4,1,1,1,7
96,18 01 2021,4,2,2,2,14
96,19 01 2021,4,3,11,11,21
96,20 01 2021,4,2,2,2,14
96,21 01 2021,4,2,2,2,14
96,22 01 2021,4,3,4,4,21
96,23 01 2021,4,3,10,10,21
96,25 01 2021,4,2,2,2,14
96,27 01 2021,4,3,12,12,21
96,28 01 2021,4,4,4,4,28
96,29 01 2021,4,4,14,14,28
96,30 01 2021,4,4,8,8,28
96,1 02 2021,4,4,20,20,28
96,2 02 2021,4,3,3,3,21
96,3 02 2021,4,4,8,8,28
96,4 02 2021,4,2,2,2,14
96,5 02 2021,4,3,3,3,21
96,7 02 2021,4,1,1,1,7
96,9 02 2021,4,2,4,4,14
96,10 02 2021,4,4,16,16,28
96,11 02 2021,4,4,10,10,28
96,12 02 2021,4,4,6,6,28
96,13 02 2021,4,2,2,2,14
96,15 02 2021,4,4,11,11,28
96,17 02 2021,4,4,5,5,28
96,18 02 2021,4,1,1,1,7
96,19 02 2021,4,4,14,14,28
96,22 02 2021,4,4,9,9,28
96,23 02 2021,4,2,2,2,14
96,24 02 2021,4,2,2,2,14
96,25 02 2021,4,4,14,14,28
96,26 02 2021,4,4,18,18,28
96,27 02 2021,4,1,1,1,7
96,1 03 2021,4,4,7,7,28
96,2 03 2021,4,3,4,4,21
96,4 03 2021,4,3,5,5,21
96,5 03 2021,4,4,10,10,28
96,6 03 2021,4,1,1,1,7
96,9 03 2021,4,2,2,2,14
96,11 03 2021,4,4,5,5,28
96,12 03 2021,4,4,14,14,28
96,15 03 2021,4,4,24,24,28
96,16 03 2021,4,4,6,6,28
96,17 03 2021,4,1,1,1,7
96,18 03 2021,4,2,4,4,14
96,19 03 2021,4,2,2,2,14
96,22 03 2021,4,2,3,3,14
96,25 03 2021,4,3,4,4,21
96,26 03 2021,4,4,4,4,28
96,27 03 2021,4,1,1,1,7
96,29 03 2021,4,1,1,1,7
96,30 03 2021,4,2,2,2,14
96,31 03 2021,4,1,2,2,7
96,1 04 2021,4,3,4,4,21
96,3 04 2021,4,1,1,1,7
96,5 04 2021,4,2,2,2,14
96,6 04 2021,4,4,6,6,28
96,7 04 2021,4,1,1,1,7
96,8 04 2021,4,3,4,4,21
96,9 04 2021,4,1,1,1,7
96,10 04 2021,4,1,1,1,7
96,12 04 2021,4,1,2,2,7
96,13 04 2021,4,2,2,2,14
96,14 04 2021,4,3,3,3,21
96,15 04 2021,4,3,3,3,21
96,16 04 2021,4,4,17,17,28
96,19 04 2021,4,4,4,4,28
96,20 04 2021,4,4,9,9,28
96,22 04 2021,4,3,5,5,21
96,23 04 2021,4,4,9,9,28
96,26 04 2021,4,3,3,3,21
96,27 04 2021,4,1,1,1,7
96,28 04 2021,4,4,11,11,28
96,29 04 2021,4,1,2,2,7
96,30 04 2021,4,4,6,6,28
96,3 05 2021,4,3,8,8,21
96,4 05 2021,4,3,3,3,21
96,5 05 2021,4,1,1,1,7
96,6 05 2021,4,4,4,4,28
96,7 05 2021,4,4,9,9,28
96,8 05 2021,4,4,6,6,28
96,10 05 2021,4,1,1,1,7
96,11 05 2021,4,4,7,7,28
96,12 05 2021,4,4,9,9,28
96,13 05 2021,4,2,3,3,14
96,14 05 2021,4,3,4,4,21
96,15 05 2021,4,1,1,1,7
96,17 05 2021,4,3,3,3,21
96,18 05 2021,4,4,4,4,28
96,19 05 2021,4,4,20,20,28
96,20 05 2021,4,4,8,8,28
96,21 05 2021,4,4,24,24,28
96,22 05 2021,4,4,26,26,28
96,24 05 2021,4,1,1,1,7
96,25 05 2021,4,3,6,6,21
96,26 05 2021,4,4,24,24,28
96,27 05 2021,4,4,15,15,28
96,28 05 2021,4,4,32,32,28
96,29 05 2021,4,4,17,17,28
96,1 06 2021,4,4,4,4,28
96,2 06 2021,4,4,8,8,28
96,3 06 2021,4,4,24,24,28
96,4 06 2021,4,4,13,13,28
96,16 06 2021,4,4,32,32,28
96,17 06 2021,4,4,24,24,28
96,18 06 2021,4,4,28,28,28
96,19 06 2021,4,4,31,31,28
96,21 06 2021,4,4,13,13,28
96,22 06 2021,4,2,2,2,14
96,23 06 2021,4,1,1,1,7
96,24 06 2021,4,2,2,2,14
96,26 06 2021,4,4,6,6,28
96,27 06 2021,4,4,4,4,28
96,28 06 2021,4,2,4,4,14
96,29 06 2021,4,4,9,9,28
96,5 07 2021,4,4,6,6,28
96,6 07 2021,4,2,2,2,14
96,7 07 2021,4,2,2,2,14
96,8 07 2021,4,2,2,2,14
96,9 07 2021,4,1,1,1,7
96,11 07 2021,4,3,3,3,21
96,12 07 2021,4,1,2,2,7
96,15 07 2021,4,1,1,1,7
96,16 07 2021,4,4,4,4,28
96,19 07 2021,4,2,2,2,14
96,21 07 2021,4,2,2,2,14
96,22 07 2021,4,1,1,1,7
96,26 07 2021,4,3,5,5,21
96,27 07 2021,4,3,3,3,21
96,28 07 2021,4,2,2,2,14
96,29 07 2021,4,2,2,2,14
96,30 07 2021,4,2,3,3,14
96,31 07 2021,4,1,2,2,7
96,2 08 2021,4,4,8,8,28
96,3 08 2021,4,4,4,4,28
96,5 08 2021,4,3,4,4,21
96,6 08 2021,4,4,9,9,28
96,9 08 2021,4,4,7,7,28
96,10 08 2021,4,2,3,3,14
96,11 08 2021,4,1,1,1,7
96,12 08 2021,4,2,2,2,14
96,13 08 2021,4,4,7,7,28
96,14 08 2021,4,1,1,1,7
96,16 08 2021,4,2,2,2,14
96,17 08 2021,4,2,3,3,14
96,18 08 2021,4,1,1,1,7
96,19 08 2021,4,3,5,5,21
96,20 08 2021,4,4,9,9,28
96,23 08 2021,4,4,4,4,28
96,24 08 2021,4,3,6,6,21
96,25 08 2021,4,4,11,11,28
96,26 08 2021,4,4,5,5,28
96,27 08 2021,4,3,3,3,21
96,28 08 2021,4,1,1,1,7
96,30 08 2021,4,3,6,6,21
96,31 08 2021,4,3,5,5,21
96,1 09 2021,4,4,11,11,28
96,2 09 2021,4,4,5,5,28
96,3 09 2021,4,4,5,5,28
96,4 09 2021,4,1,1,1,7
96,6 09 2021,4,1,1,1,7
96,8 09 2021,4,4,19,19,28
96,9 09 2021,4,4,6,6,28
96,10 09 2021,4,4,7,7,28
96,11 09 2021,4,4,9,9,28
96,13 09 2021,4,2,4,4,14
96,14 09 2021,4,4,8,8,28
96,15 09 2021,4,4,10,10,28
96,16 09 2021,4,4,8,8,28
96,17 09 2021,4,4,24,24,28
96,20 09 2021,4,4,10,10,28
96,21 09 2021,4,4,12,12,28
96,22 09 2021,4,3,4,4,21
96,23 09 2021,4,4,7,7,28
96,24 09 2021,4,4,11,11,28
96,25 09 2021,4,1,1,1,7
96,27 09 2021,4,4,10,10,28
96,28 09 2021,4,4,15,15,28
96,29 09 2021,4,2,2,2,14
96,30 09 2021,4,4,8,8,28
96,1 10 2021,4,4,11,11,28
96,2 10 2021,4,1,2,2,7
96,3 10 2021,4,1,1,1,7
96,4 10 2021,4,3,6,6,21
96,5 10 2021,4,4,5,5,28
96,6 10 2021,4,4,16,16,28
96,7 10 2021,4,4,5,5,28
96,8 10 2021,4,4,29,29,28
96,11 10 2021,4,4,22,22,28
96,12 10 2021,4,2,2,2,14
96,13 10 2021,4,4,10,10,28
96,14 10 2021,4,4,7,7,28
96,15 10 2021,4,4,15,15,28
96,18 10 2021,4,4,12,12,28
96,19 10 2021,4,4,19,19,28
96,20 10 2021,4,4,11,11,28
96,21 10 2021,4,4,9,9,28
96,22 10 2021,4,4,7,7,28
96,23 10 2021,4,3,4,4,21
96,25 10 2021,4,4,9,9,28
96,26 10 2021,4,4,16,16,28
96,27 10 2021,4,4,7,7,28
96,28 10 2021,4,4,6,6,28
96,29 10 2021,4,4,14,14,28
96,30 10 2021,4,4,4,4,28
96,31 10 2021,4,2,2,2,14
96,1 11 2021,4,4,4,4,28
96,2 11 2021,4,4,14,14,28
96,3 11 2021,4,4,4,4,28
96,4 11 2021,4,4,9,9,28
96,5 11 2021,4,3,6,6,21
96,6 11 2021,4,1,1,1,7
96,8 11 2021,4,4,7,7,28
96,9 11 2021,4,4,7,7,28
96,10 11 2021,4,4,5,5,28
96,11 11 2021,4,4,4,4,28
96,12 11 2021,4,4,14,14,28
96,13 11 2021,4,2,3,3,14
96,15 11 2021,4,4,5,5,28
96,16 11 2021,4,4,8,8,28
96,17 11 2021,4,1,1,1,7
96,18 11 2021,4,4,6,6,28
96,19 11 2021,4,4,24,24,28
96,20 11 2021,4,4,11,11,28
96,21 11 2021,4,1,1,1,7
96,22 11 2021,4,4,16,16,28
96,23 11 2021,4,4,11,11,28
96,24 11 2021,4,1,1,1,7
96,25 11 2021,4,3,8,8,21
96,26 11 2021,4,4,8,8,28
96,27 11 2021,4,2,3,3,14
96,29 11 2021,4,2,2,2,14
96,30 11 2021,4,4,6,6,28
96,1 12 2021,4,2,2,2,14
96,2 12 2021,4,3,3,3,21
96,3 12 2021,4,4,8,8,28
96,6 12 2021,4,4,11,11,28
96,7 12 2021,4,4,8,8,28
96,8 12 2021,4,4,7,7,28
96,9 12 2021,4,4,10,10,28
96,10 12 2021,4,4,8,8,28
96,11 12 2021,4,4,4,4,28
96,13 12 2021,4,4,8,8,28
96,14 12 2021,4,4,6,6,28
96,15 12 2021,4,1,1,1,7
96,16 12 2021,4,3,4,4,21
96,17 12 2021,4,3,6,6,21
96,18 12 2021,4,1,1,1,7
96,20 12 2021,4,4,7,7,28
96,21 12 2021,4,4,7,7,28
96,22 12 2021,4,1,1,1,7
96,27 12 2021,4,1,1,1,7
96,28 12 2021,4,1,1,1,7
96,29 12 2021,4,2,2,2,14
96,31 12 2021,4,2,2,2,14
96,1 02 2022,4,1,1,1,7
96,2 02 2022,4,2,2,2,14
96,3 02 2022,4,1,1,1,7
96,4 02 2022,4,1,1,1,7
96,5 02 2022,4,1,1,1,7
96,7 02 2022,4,6,9,9,42
96,8 02 2022,4,8,18,18,56
96,9 02 2022,4,5,17,17,35
96,10 02 2022,4,2,2,2,14
96,11 02 2022,4,2,2,2,14
96,12 02 2022,4,2,3,3,14
96,13 02 2022,4,1,1,1,7
96,14 02 2022,4,1,2,2,7
96,15 02 2022,4,3,4,4,21
96,17 02 2022,4,4,11,11,28
96,18 02 2022,4,4,9,9,28
96,21 02 2022,4,4,8,8,28
96,22 02 2022,4,1,1,1,7
96,23 02 2022,4,1,1,1,7
96,24 02 2022,4,4,10,10,28
96,25 02 2022,4,4,7,7,28
96,27 02 2022,4,1,1,1,7
96,28 02 2022,4,4,8,8,28
96,1 03 2022,4,4,14,14,28
96,2 03 2022,4,2,3,3,14
96,3 03 2022,4,4,8,8,28
96,9 03 2022,4,4,9,9,28
96,10 03 2022,4,4,24,24,28
96,11 03 2022,4,4,6,6,28
96,12 03 2022,4,1,1,1,7
96,13 03 2022,4,1,1,1,7
96,14 03 2022,4,4,10,10,28
96,15 03 2022,4,4,10,10,28
96,16 03 2022,4,3,5,5,21
96,17 03 2022,4,3,5,5,21
96,18 03 2022,4,4,6,6,28
96,19 03 2022,4,4,10,10,28
96,21 03 2022,4,3,6,6,21
96,22 03 2022,4,3,4,4,21
96,23 03 2022,4,4,4,4,28
96,24 03 2022,4,4,4,4,28
96,25 03 2022,4,4,25,25,28
96,26 03 2022,4,1,1,1,7
96,27 03 2022,4,1,1,1,7
96,28 03 2022,4,4,32,32,28
96,29 03 2022,4,4,26,26,28
96,30 03 2022,4,4,29,29,28
96,31 03 2022,4,4,20,20,28
96,1 04 2022,4,4,17,17,28
96,2 04 2022,4,2,2,2,14
96,4 04 2022,4,4,30,30,28
96,5 04 2022,4,4,24,24,28
96,6 04 2022,4,4,28,28,28
96,7 04 2022,4,4,26,26,28
96,8 04 2022,4,4,16,16,28
96,9 04 2022,4,4,9,9,28
96,10 04 2022,4,4,4,4,28
96,11 04 2022,4,4,28,28,28
96,12 04 2022,4,4,32,32,28
96,13 04 2022,4,4,28,28,28
96,14 04 2022,4,4,26,26,28
96,15 04 2022,4,1,1,1,7
96,18 04 2022,4,1,1,1,7
96,19 04 2022,4,4,20,20,28
96,20 04 2022,4,4,27,27,28
96,21 04 2022,4,4,28,28,28
96,22 04 2022,4,4,24,24,28
96,23 04 2022,4,3,3,3,21
96,25 04 2022,4,4,24,24,28
96,26 04 2022,4,4,25,25,28
96,27 04 2022,4,4,16,16,28
96,28 04 2022,4,4,20,20,28
96,29 04 2022,4,4,25,25,28
96,30 04 2022,4,1,1,1,7
96,1 05 2022,4,3,3,3,21
96,2 05 2022,4,4,20,20,28
96,3 05 2022,4,4,16,16,28
96,4 05 2022,4,4,16,16,28
96,5 05 2022,4,4,24,24,28
96,6 05 2022,4,4,25,25,28
96,7 05 2022,4,3,3,3,21
96,9 05 2022,4,4,26,26,28
96,10 05 2022,4,4,9,9,28
96,11 05 2022,4,4,20,20,28
96,12 05 2022,4,4,27,27,28
96,13 05 2022,4,4,16,16,28
96,15 05 2022,4,1,2,2,7
96,16 05 2022,4,4,4,4,28
96,17 05 2022,4,4,5,5,28
96,18 05 2022,4,4,11,11,28
96,19 05 2022,4,4,18,18,28
96,20 05 2022,4,4,11,11,28
96,21 05 2022,4,4,12,12,28
96,22 05 2022,4,1,1,1,7
96,23 05 2022,4,4,5,5,28
96,24 05 2022,4,4,19,19,28
96,25 05 2022,4,1,1,1,7
96,26 05 2022,4,3,4,4,21
96,27 05 2022,4,2,2,2,14
96,30 05 2022,4,4,12,12,28
96,31 05 2022,4,2,3,3,14
96,1 06 2022,4,4,6,6,28
96,2 06 2022,4,4,7,7,28
96,3 06 2022,4,1,1,1,7
96,6 06 2022,4,4,16,16,28
96,7 06 2022,4,4,14,14,28
96,8 06 2022,4,4,9,9,28
96,10 06 2022,4,4,33,33,28
96,11 06 2022,4,1,1,1,7
96,13 06 2022,4,5,16,16,35
96,14 06 2022,4,6,10,10,42
96,15 06 2022,4,4,4,4,28
96,16 06 2022,4,4,11,11,28
96,17 06 2022,4,4,9,9,28
96,18 06 2022,4,1,1,1,7
96,20 06 2022,4,4,13,13,28
96,21 06 2022,4,4,18,18,28
96,22 06 2022,4,4,10,10,28
96,23 06 2022,4,4,12,12,28
96,24 06 2022,4,4,19,19,28
96,25 06 2022,4,4,10,10,28
96,27 06 2022,4,4,6,6,28
96,28 06 2022,4,4,16,16,28
96,29 06 2022,4,4,20,20,28
96,30 06 2022,4,4,19,19,28
96,1 07 2022,4,4,25,25,28
96,2 07 2022,4,4,17,17,28
96,4 07 2022,4,4,16,16,28
96,5 07 2022,4,4,20,20,28
96,6 07 2022,4,4,23,23,28
96,7 07 2022,4,4,17,17,28
96,8 07 2022,4,4,27,27,28
96,11 07 2022,4,4,8,8,28
96,12 07 2022,4,4,20,20,28
96,13 07 2022,4,4,7,7,28
96,14 07 2022,4,4,12,12,28
96,15 07 2022,4,4,21,21,28
96,16 07 2022,4,1,1,1,7
96,18 07 2022,4,4,6,6,28
96,19 07 2022,4,4,6,6,28
96,20 07 2022,4,3,4,4,21
96,21 07 2022,4,4,8,8,28
96,22 07 2022,4,4,8,8,28
96,25 07 2022,4,4,7,7,28
96,26 07 2022,4,4,5,5,28
96,27 07 2022,4,3,6,6,21
96,28 07 2022,4,4,9,9,28
96,29 07 2022,4,3,5,5,21
96,30 07 2022,4,1,1,1,7
96,31 07 2022,4,2,6,6,14
96,1 08 2022,4,4,6,6,28
96,2 08 2022,4,4,10,10,28
96,3 08 2022,4,4,10,10,28
96,4 08 2022,4,4,8,8,28
96,5 08 2022,4,4,20,20,28
96,6 08 2022,4,4,5,5,28
96,8 08 2022,4,4,16,16,28
96,9 08 2022,4,4,7,7,28
96,10 08 2022,4,1,2,2,7
96,11 08 2022,4,3,6,6,21
96,12 08 2022,4,1,1,1,7
96,13 08 2022,4,4,9,9,28
96,15 08 2022,4,4,5,5,28
96,16 08 2022,4,4,8,8,28
96,17 08 2022,4,1,1,1,7
96,18 08 2022,4,4,12,12,28
96,19 08 2022,4,2,4,4,14
96,20 08 2022,4,2,2,2,14
96,21 08 2022,4,1,1,1,7
96,22 08 2022,4,4,7,7,28
96,23 08 2022,4,4,9,9,28
96,24 08 2022,4,2,4,4,14
96,25 08 2022,4,3,5,5,21
96,26 08 2022,4,4,14,14,28
96,27 08 2022,4,4,11,11,28
96,29 08 2022,4,3,8,8,21
96,30 08 2022,4,4,14,14,28
96,31 08 2022,4,3,3,3,21
96,1 09 2022,4,4,12,12,28
96,2 09 2022,4,4,7,7,28
96,5 09 2022,4,4,16,16,28
96,6 09 2022,4,4,11,11,28
96,7 09 2022,4,2,4,4,14
96,8 09 2022,4,4,11,11,28
96,9 09 2022,4,4,9,9,28
96,10 09 2022,4,4,7,7,28
96,12 09 2022,4,4,13,13,28
96,13 09 2022,4,4,17,17,28
96,14 09 2022,4,4,6,6,28
96,15 09 2022,4,4,10,10,28
96,16 09 2022,4,4,24,24,28
96,17 09 2022,4,3,3,3,21
96,19 09 2022,4,4,20,20,28
96,20 09 2022,4,4,39,39,28
96,21 09 2022,4,4,36,36,28
96,22 09 2022,4,4,57,57,28
96,23 09 2022,4,4,48,48,28
96,24 09 2022,4,4,32,32,28
96,25 09 2022,4,4,13,13,28
96,26 09 2022,4,4,40,40,28
96,27 09 2022,4,4,28,28,28
96,28 09 2022,4,4,17,17,28
96,29 09 2022,4,4,19,19,28
96,30 09 2022,4,4,15,15,28
96,3 10 2022,4,4,10,10,28
96,4 10 2022,4,4,22,22,28
96,5 10 2022,4,1,1,1,7
96,6 10 2022,4,3,4,4,21
96,7 10 2022,4,4,12,12,28
96,8 10 2022,4,4,8,8,28
96,10 10 2022,4,4,11,11,28
96,11 10 2022,4,3,3,3,21
96,13 10 2022,4,4,9,9,28
96,14 10 2022,4,4,5,5,28
96,15 10 2022,4,2,2,2,14
96,17 10 2022,4,4,12,12,28
96,18 10 2022,4,4,9,9,28
96,20 10 2022,4,2,3,3,14
96,21 10 2022,4,4,12,12,28
96,22 10 2022,4,4,7,7,28
96,24 10 2022,4,4,26,26,28
96,25 10 2022,4,4,16,16,28
96,26 10 2022,4,2,2,2,14
96,27 10 2022,4,3,3,3,21
96,28 10 2022,4,4,11,11,28
96,29 10 2022,4,1,2,2,7
96,31 10 2022,4,2,2,2,14
96,1 11 2022,4,4,12,12,28
96,2 11 2022,4,1,1,1,7
96,3 11 2022,4,3,3,3,21
96,4 11 2022,4,1,1,1,7
96,5 11 2022,4,4,13,13,28
96,7 11 2022,4,4,16,16,28
96,8 11 2022,4,4,11,11,28
96,9 11 2022,4,4,8,8,28
96,10 11 2022,4,4,10,10,28
96,11 11 2022,4,4,12,12,28
96,12 11 2022,4,1,1,1,7
96,14 11 2022,4,4,11,11,28
96,15 11 2022,4,4,13,13,28
96,16 11 2022,4,3,6,6,21
96,17 11 2022,4,4,6,6,28
96,18 11 2022,4,4,21,21,28
96,19 11 2022,4,4,11,11,28
96,20 11 2022,4,1,1,1,7
96,21 11 2022,4,4,18,18,28
96,22 11 2022,4,4,12,12,28
96,23 11 2022,4,2,2,2,14
96,24 11 2022,4,4,16,16,28
96,25 11 2022,4,4,13,13,28
96,26 11 2022,4,4,16,16,28
96,28 11 2022,4,4,16,16,28
96,29 11 2022,4,4,14,14,28
96,30 11 2022,4,4,5,5,28
96,1 12 2022,4,4,13,13,28
96,2 12 2022,4,4,11,11,28
96,3 12 2022,4,4,20,20,28
96,5 12 2022,4,4,7,7,28
96,6 12 2022,4,4,19,19,28
96,8 12 2022,4,4,10,10,28
96,9 12 2022,4,4,25,25,28
96,10 12 2022,4,4,4,4,28
96,12 12 2022,4,4,10,10,28
96,13 12 2022,4,2,3,3,14
96,15 12 2022,4,4,16,16,28
96,16 12 2022,4,4,5,5,28
96,19 12 2022,4,4,5,5,28
96,20 12 2022,4,3,3,3,21
96,23 12 2022,4,2,2,2,14
96,2 01 2023,4,4,5,5,28
96,3 01 2023,4,4,6,6,28
96,4 01 2023,4,2,2,2,14
96,5 01 2023,4,4,19,19,28
96,6 01 2023,4,4,7,7,28
96,9 01 2023,4,4,16,16,28
96,10 01 2023,4,4,19,19,28
96,11 01 2023,4,4,4,4,28
96,12 01 2023,4,4,8,8,28
96,13 01 2023,4,4,20,20,28
96,16 01 2023,4,4,26,26,28
96,17 01 2023,4,4,10,10,28
96,18 01 2023,4,4,10,10,28
96,19 01 2023,4,1,1,1,7
96,20 01 2023,4,4,12,12,28
96,21 01 2023,4,1,1,1,7
96,23 01 2023,4,3,15,15,21
96,24 01 2023,4,3,21,21,21
96,25 01 2023,4,3,11,11,21
96,26 01 2023,4,1,3,3,7
96,27 01 2023,4,3,17,17,21
96,30 01 2023,4,3,19,19,21
96,31 01 2023,4,3,20,20,21
96,1 02 2023,4,3,15,15,21
96,2 02 2023,4,3,14,14,21
96,3 02 2023,4,3,8,8,21
96,3 04 2023,4,1,1,1,7
97,17 03 2022,4,2,4,4,14
97,18 03 2022,4,4,16,16,28
97,19 03 2022,4,4,21,21,28
97,20 03 2022,4,4,24,24,28
97,21 03 2022,4,3,12,12,21
97,22 03 2022,4,3,11,11,21
97,23 03 2022,4,2,13,13,14
97,24 03 2022,4,2,4,4,14
97,25 03 2022,4,2,13,13,14
97,26 03 2022,4,2,12,12,14
97,27 03 2022,4,1,1,1,7
97,30 03 2022,4,2,13,13,14
97,31 03 2022,4,2,15,15,14
97,1 04 2022,4,2,8,8,14
97,2 04 2022,4,2,13,13,14
97,3 04 2022,4,2,10,10,14
97,4 04 2022,4,2,11,11,14
97,5 04 2022,4,3,15,15,21
97,6 04 2022,4,2,10,10,14
97,7 04 2022,4,1,1,1,7
97,8 04 2022,4,2,2,2,14
97,9 04 2022,4,2,10,10,14
97,10 04 2022,4,2,4,4,14
97,11 04 2022,4,2,10,10,14
97,12 04 2022,4,2,14,14,14
97,13 04 2022,4,2,13,13,14
97,16 04 2022,4,1,1,1,7
97,19 04 2022,4,2,12,12,14
97,20 04 2022,4,2,5,5,14
97,21 04 2022,4,1,1,1,7
97,22 04 2022,4,2,3,3,14
97,25 04 2022,4,1,1,1,7
97,26 04 2022,4,2,3,3,14
97,27 04 2022,4,2,3,3,14
97,2 05 2022,4,2,2,2,14
97,3 05 2022,4,2,3,3,14
97,4 05 2022,4,2,2,2,14
97,6 05 2022,4,1,1,1,7
97,9 05 2022,4,1,1,1,7
97,10 05 2022,4,1,1,1,7
97,12 05 2022,4,2,2,2,14
97,13 05 2022,4,1,1,1,7
97,14 05 2022,4,4,17,17,28
97,16 05 2022,4,2,2,2,14
97,17 05 2022,4,4,25,25,28
97,18 05 2022,4,1,1,1,7
97,20 05 2022,4,1,1,1,7
97,21 05 2022,4,1,1,1,7
97,25 05 2022,4,2,2,2,14
97,30 05 2022,4,2,2,2,14
97,31 05 2022,4,1,2,2,7
97,12 06 2022,4,4,22,22,28
97,15 06 2022,4,2,3,3,14
97,16 06 2022,4,1,1,1,7
97,17 06 2022,4,4,16,16,28
97,19 06 2022,4,1,1,1,7
97,20 06 2022,4,2,2,2,14
97,21 06 2022,4,4,6,6,28
97,22 06 2022,4,2,2,2,14
97,24 06 2022,4,1,1,1,7
97,27 06 2022,4,1,1,1,7
97,28 06 2022,4,1,1,1,7
97,30 06 2022,4,4,15,15,28
97,1 07 2022,4,4,4,4,28
97,2 07 2022,4,1,1,1,7
97,4 07 2022,4,4,5,5,28
97,5 07 2022,4,2,2,2,14
97,6 07 2022,4,1,1,1,7
97,8 07 2022,4,1,1,1,7
97,10 07 2022,4,1,1,1,7
97,13 07 2022,4,3,4,4,21
97,14 07 2022,4,1,1,1,7
97,15 07 2022,4,4,11,11,28
97,16 07 2022,4,2,2,2,14
97,18 07 2022,4,2,2,2,14
97,19 07 2022,4,3,4,4,21
97,20 07 2022,4,2,3,3,14
97,21 07 2022,4,3,3,3,21
97,22 07 2022,4,4,9,9,28
